DEPARTAMENTO,PROVINCIA,DISTRITO,DISTRITO,PROVINCIA,distr_prov
AMAZONAS,BAGUA,ARAMANGO,,,0.03067484662576687
AMAZONAS,BAGUA,BAGUA,,,0.18404907975460122
AMAZONAS,BAGUA,COPALLIN,,,0.012269938650306749
AMAZONAS,BAGUA,IMAZA,,,0.0736196319018405
AMAZONAS,BAGUA,LA PECA,,,0.03374233128834356
AMAZONAS,BONGARA,CHURUJA,,,0.006134969325153374
AMAZONAS,BONGARA,JAZAN,,,0.027607361963190184
AMAZONAS,BONGARA,JUMBILLA,,,0.003067484662576687
AMAZONAS,BONGARA,SAN CARLOS,,,0.003067484662576687
AMAZONAS,BONGARA,VALERA,,,0.003067484662576687
AMAZONAS,BONGARA,YAMBRASBAMBA,,,0.003067484662576687
AMAZONAS,CHACHAPOYAS,BALSAS,,,0.003067484662576687
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,,,0.0950920245398773
AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,,,0.006134969325153374
AMAZONAS,CHACHAPOYAS,HUANCAS,,,0.003067484662576687
AMAZONAS,CHACHAPOYAS,LA JALCA,,,0.006134969325153374
AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,,,0.003067484662576687
AMAZONAS,CHACHAPOYAS,MAGDALENA,,,0.003067484662576687
AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,,,0.003067484662576687
AMAZONAS,CHACHAPOYAS,MONTEVIDEO,,,0.003067484662576687
AMAZONAS,CHACHAPOYAS,SOLOCO,,,0.009202453987730062
AMAZONAS,CONDORCANQUI,EL CENEPA,,,0.009202453987730062
AMAZONAS,CONDORCANQUI,NIEVA,,,0.03987730061349693
AMAZONAS,CONDORCANQUI,RIO SANTIAGO,,,0.018404907975460124
AMAZONAS,LUYA,CAMPOREDONDO,,,0.003067484662576687
AMAZONAS,LUYA,CAMPORREDONDO,,,0.003067484662576687
AMAZONAS,LUYA,COCABAMBA,,,0.003067484662576687
AMAZONAS,LUYA,LAMUD,,,0.012269938650306749
AMAZONAS,LUYA,LONYA CHICO,,,0.003067484662576687
AMAZONAS,LUYA,LUYA,,,0.015337423312883436
AMAZONAS,LUYA,PISUQUIA,,,0.006134969325153374
AMAZONAS,LUYA,SAN JERONIMO,,,0.003067484662576687
AMAZONAS,LUYA,SANTO TOMAS,,,0.003067484662576687
AMAZONAS,LUYA,TINGO,,,0.012269938650306749
AMAZONAS,LUYA,TRITA,,,0.003067484662576687
AMAZONAS,RODRIGUEZ DE MENDOZA,COCHAMAL,,,0.003067484662576687
AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,,,0.003067484662576687
AMAZONAS,RODRIGUEZ DE MENDOZA,LIMABAMBA,,,0.003067484662576687
AMAZONAS,RODRIGUEZ DE MENDOZA,LONGAR,,,0.003067484662576687
AMAZONAS,RODRIGUEZ DE MENDOZA,MARISCAL BENAVIDES,,,0.006134969325153374
AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,,,0.006134969325153374
AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,,,0.024539877300613498
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,,,0.24846625766871167
AMAZONAS,UTCUBAMBA,CAJARURO,,,0.03680981595092025
AMAZONAS,UTCUBAMBA,CUMBA,,,0.003067484662576687
AMAZONAS,UTCUBAMBA,EL MILAGRO,,,0.003067484662576687
AMAZONAS,UTCUBAMBA,JAMALCA,,,0.006134969325153374
AMAZONAS,UTCUBAMBA,YAMON,,,0.003067484662576687
ANCASH,AIJA,CORIS,,,0.0005324813631522897
ANCASH,AIJA,HUACLLAN,,,0.0005324813631522897
ANCASH,AIJA,LA MERCED,,,0.002129925452609159
ANCASH,ASUNCION,ACOCHACA,,,0.0005324813631522897
ANCASH,ASUNCION,CHACAS,,,0.0005324813631522897
ANCASH,BOLOGNESI,AQUIA,,,0.0005324813631522897
ANCASH,BOLOGNESI,CAJACAY,,,0.0005324813631522897
ANCASH,BOLOGNESI,CHIQUIAN,,,0.004259850905218318
ANCASH,BOLOGNESI,COLQUIOC,,,0.0010649627263045794
ANCASH,BOLOGNESI,HUALLANCA,,,0.0010649627263045794
ANCASH,BOLOGNESI,HUAYLLACAYAN,,,0.0005324813631522897
ANCASH,BOLOGNESI,LA PRIMAVERA,,,0.0010649627263045794
ANCASH,BOLOGNESI,MANGAS,,,0.0005324813631522897
ANCASH,BOLOGNESI,PACLLON,,,0.0005324813631522897
ANCASH,CARHUAZ,ACOPAMPA,,,0.0005324813631522897
ANCASH,CARHUAZ,ANTA,,,0.0010649627263045794
ANCASH,CARHUAZ,CARHUAZ,,,0.005857294994675187
ANCASH,CARHUAZ,MARCARA,,,0.0010649627263045794
ANCASH,CARHUAZ,SAN MIGUEL DE ACO,,,0.0005324813631522897
ANCASH,CARHUAZ,SHILLA,,,0.0005324813631522897
ANCASH,CARHUAZ,TINCO,,,0.002129925452609159
ANCASH,CARHUAZ,YUNGAR,,,0.0010649627263045794
ANCASH,CARLOS FERMIN FITZCARRALD,SAN NICOLAS,,,0.0005324813631522897
ANCASH,CASMA,BUENA VISTA ALTA,,,0.001597444089456869
ANCASH,CASMA,CASMA,,,0.03887113951011715
ANCASH,CASMA,COMANDANTE NOEL,,,0.001597444089456869
ANCASH,CASMA,YAUTAN,,,0.004259850905218318
ANCASH,CORONGO,CUSCA,,,0.0005324813631522897
ANCASH,CORONGO,YANAC,,,0.0005324813631522897
ANCASH,CORONGO,YUPAN,,,0.0005324813631522897
ANCASH,HUARAZ,COCHABAMBA,,,0.0005324813631522897
ANCASH,HUARAZ,COLCABAMBA,,,0.0005324813631522897
ANCASH,HUARAZ,HUANCHAY,,,0.0005324813631522897
ANCASH,HUARAZ,HUARAZ,,,0.06922257720979766
ANCASH,HUARAZ,INDEPENDENCIA,,,0.03567625133120341
ANCASH,HUARAZ,JANGAS,,,0.0010649627263045794
ANCASH,HUARAZ,OLLEROS,,,0.002129925452609159
ANCASH,HUARAZ,PAMPAS GRANDE,,,0.0005324813631522897
ANCASH,HUARAZ,PARIACOTO,,,0.003727369542066028
ANCASH,HUARAZ,PIRA,,,0.002129925452609159
ANCASH,HUARAZ,TARICA,,,0.003194888178913738
ANCASH,HUARI,ANRA,,,0.0010649627263045794
ANCASH,HUARI,CAJAY,,,0.0005324813631522897
ANCASH,HUARI,CHAVIN DE HUANTAR,,,0.0026624068157614484
ANCASH,HUARI,HUACCHIS,,,0.0005324813631522897
ANCASH,HUARI,HUACHIS,,,0.002129925452609159
ANCASH,HUARI,HUARI,,,0.001597444089456869
ANCASH,HUARI,MASIN,,,0.0005324813631522897
ANCASH,HUARI,PONTO,,,0.001597444089456869
ANCASH,HUARI,SAN MARCOS,,,0.001597444089456869
ANCASH,HUARI,SAN PEDRO DE CHANA,,,0.0005324813631522897
ANCASH,HUARI,UCO,,,0.0010649627263045794
ANCASH,HUARMEY,CULEBRAS,,,0.0010649627263045794
ANCASH,HUARMEY,HUARMEY,,,0.025026624068157616
ANCASH,HUARMEY,HUAYAN,,,0.0010649627263045794
ANCASH,HUARMEY,MALVAS,,,0.001597444089456869
ANCASH,HUAYLAS,CARAZ,,,0.013844515441959531
ANCASH,HUAYLAS,HUALLANCA,,,0.0010649627263045794
ANCASH,HUAYLAS,HUATA,,,0.0005324813631522897
ANCASH,HUAYLAS,HUAYLAS,,,0.0010649627263045794
ANCASH,HUAYLAS,MATO,,,0.002129925452609159
ANCASH,HUAYLAS,PAMPAROMAS,,,0.0005324813631522897
ANCASH,HUAYLAS,PUEBLO LIBRE,,,0.001597444089456869
ANCASH,HUAYLAS,SANTA CRUZ,,,0.0005324813631522897
ANCASH,HUAYLAS,SANTO TORIBIO,,,0.0005324813631522897
ANCASH,HUAYLAS,YURACMARCA,,,0.0010649627263045794
ANCASH,MARISCAL LUZURIAGA,CASCA,,,0.0005324813631522897
ANCASH,MARISCAL LUZURIAGA,LLUMPA,,,0.0005324813631522897
ANCASH,MARISCAL LUZURIAGA,PISCOBAMBA,,,0.0005324813631522897
ANCASH,OCROS,ACAS,,,0.0010649627263045794
ANCASH,OCROS,LLIPA,,,0.0005324813631522897
ANCASH,OCROS,SAN CRISTOBAL DE RAJAN,,,0.0005324813631522897
ANCASH,PALLASCA,CABANA,,,0.0005324813631522897
ANCASH,PALLASCA,CONCHUCOS,,,0.0005324813631522897
ANCASH,PALLASCA,HUANDOVAL,,,0.0005324813631522897
ANCASH,PALLASCA,PAMPAS,,,0.001597444089456869
ANCASH,PALLASCA,SANTA ROSA,,,0.0005324813631522897
ANCASH,PALLASCA,TAUCA,,,0.0010649627263045794
ANCASH,POMABAMBA,HUAYLLAN,,,0.0005324813631522897
ANCASH,POMABAMBA,PAROBAMBA,,,0.0010649627263045794
ANCASH,POMABAMBA,POMABAMBA,,,0.0026624068157614484
ANCASH,RECUAY,CATAC,,,0.0010649627263045794
ANCASH,RECUAY,COTAPARACO,,,0.0005324813631522897
ANCASH,RECUAY,HUAYLLAPAMPA,,,0.0005324813631522897
ANCASH,RECUAY,LLACLLIN,,,0.0010649627263045794
ANCASH,RECUAY,MARCA,,,0.0005324813631522897
ANCASH,RECUAY,PAMPAS CHICO,,,0.0005324813631522897
ANCASH,RECUAY,PARARIN,,,0.0005324813631522897
ANCASH,RECUAY,RECUAY,,,0.005324813631522897
ANCASH,RECUAY,TICAPAMPA,,,0.003194888178913738
ANCASH,SANTA,CACERES DEL PERU,,,0.001597444089456869
ANCASH,SANTA,CHIMBOTE,,,0.4116080937167199
ANCASH,SANTA,COISHCO,,,0.029286474973375932
ANCASH,SANTA,MACATE,,,0.001597444089456869
ANCASH,SANTA,MORO,,,0.004259850905218318
ANCASH,SANTA,NEPEÑA,,,0.01597444089456869
ANCASH,SANTA,NUEVO CHIMBOTE,,,0.1182108626198083
ANCASH,SANTA,SAMANCO,,,0.006922257720979766
ANCASH,SANTA,SANTA,,,0.029286474973375932
ANCASH,SIHUAS,ALFONSO UGARTE,,,0.0005324813631522897
ANCASH,SIHUAS,CASHAPAMPA,,,0.0005324813631522897
ANCASH,SIHUAS,HUAYLLABAMBA,,,0.0005324813631522897
ANCASH,SIHUAS,QUICHES,,,0.0005324813631522897
ANCASH,SIHUAS,SAN JUAN,,,0.0005324813631522897
ANCASH,SIHUAS,SICSIBAMBA,,,0.0005324813631522897
ANCASH,SIHUAS,SIHUAS,,,0.0026624068157614484
ANCASH,YUNGAY,CASCAPARA,,,0.0005324813631522897
ANCASH,YUNGAY,MANCOS,,,0.001597444089456869
ANCASH,YUNGAY,MATACOTO,,,0.0005324813631522897
ANCASH,YUNGAY,QUILLO,,,0.0010649627263045794
ANCASH,YUNGAY,SHUPLUY,,,0.0010649627263045794
ANCASH,YUNGAY,YANAMA,,,0.0010649627263045794
ANCASH,YUNGAY,YUNGAY,,,0.006389776357827476
APURIMAC,ABANCAY,ABANCAY,,,0.3490909090909091
APURIMAC,ABANCAY,CHACOCHE,,,0.0036363636363636364
APURIMAC,ABANCAY,CIRCA,,,0.0036363636363636364
APURIMAC,ABANCAY,CURAHUASI,,,0.025454545454545455
APURIMAC,ABANCAY,LAMBRAMA,,,0.01090909090909091
APURIMAC,ABANCAY,PICHIRHUA,,,0.01090909090909091
APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,,,0.01090909090909091
APURIMAC,ABANCAY,TAMBURCO,,,0.04
APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,,,0.09090909090909091
APURIMAC,ANDAHUAYLAS,ANDARAPA,,,0.01090909090909091
APURIMAC,ANDAHUAYLAS,CHIARA,,,0.0036363636363636364
APURIMAC,ANDAHUAYLAS,HUANCARAMA,,,0.025454545454545455
APURIMAC,ANDAHUAYLAS,HUANCARAY,,,0.014545454545454545
APURIMAC,ANDAHUAYLAS,JOSE MARIA ARGUEDAS,,,0.0036363636363636364
APURIMAC,ANDAHUAYLAS,KAQUIABAMBA,,,0.007272727272727273
APURIMAC,ANDAHUAYLAS,KISHUARA,,,0.007272727272727273
APURIMAC,ANDAHUAYLAS,PACOBAMBA,,,0.01090909090909091
APURIMAC,ANDAHUAYLAS,PACUCHA,,,0.01090909090909091
APURIMAC,ANDAHUAYLAS,PAMPACHIRI,,,0.0036363636363636364
APURIMAC,ANDAHUAYLAS,POMACOCHA,,,0.0036363636363636364
APURIMAC,ANDAHUAYLAS,SAN JERONIMO,,,0.03272727272727273
APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,,,0.007272727272727273
APURIMAC,ANDAHUAYLAS,TALAVERA,,,0.04363636363636364
APURIMAC,ANDAHUAYLAS,TURPO,,,0.0036363636363636364
APURIMAC,ANTABAMBA,ANTABAMBA,,,0.02181818181818182
APURIMAC,ANTABAMBA,EL ORO,,,0.0036363636363636364
APURIMAC,ANTABAMBA,HUAQUIRCA,,,0.0036363636363636364
APURIMAC,ANTABAMBA,JUAN ESPINOZA MEDRANO,,,0.0036363636363636364
APURIMAC,ANTABAMBA,PACHACONAS,,,0.0036363636363636364
APURIMAC,ANTABAMBA,SABAINO,,,0.0036363636363636364
APURIMAC,AYMARAES,CHALHUANCA,,,0.007272727272727273
APURIMAC,AYMARAES,CHAPIMARCA,,,0.0036363636363636364
APURIMAC,AYMARAES,COLCABAMBA,,,0.01090909090909091
APURIMAC,AYMARAES,COTARUSE,,,0.01818181818181818
APURIMAC,AYMARAES,IHUAYLLO,,,0.01090909090909091
APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,,,0.0036363636363636364
APURIMAC,AYMARAES,SAÑAYCA,,,0.0036363636363636364
APURIMAC,AYMARAES,SORAYA,,,0.0036363636363636364
APURIMAC,AYMARAES,TORAYA,,,0.0036363636363636364
APURIMAC,CHINCHEROS,ANCO HUALLO,,,0.01090909090909091
APURIMAC,CHINCHEROS,ANCO-HUALLO,,,0.014545454545454545
APURIMAC,CHINCHEROS,CHINCHEROS,,,0.02181818181818182
APURIMAC,CHINCHEROS,COCHARCAS,,,0.0036363636363636364
APURIMAC,CHINCHEROS,HUACCANA,,,0.01090909090909091
APURIMAC,CHINCHEROS,OCOBAMBA,,,0.014545454545454545
APURIMAC,CHINCHEROS,ONGOY,,,0.007272727272727273
APURIMAC,CHINCHEROS,URANMARCA,,,0.007272727272727273
APURIMAC,COTABAMBAS,CHALLHUAHUACHO,,,0.014545454545454545
APURIMAC,COTABAMBAS,COTABAMBAS,,,0.0036363636363636364
APURIMAC,COTABAMBAS,COYLLURQUI,,,0.0036363636363636364
APURIMAC,COTABAMBAS,HAQUIRA,,,0.0036363636363636364
APURIMAC,COTABAMBAS,MARA,,,0.007272727272727273
APURIMAC,COTABAMBAS,TAMBOBAMBA,,,0.01090909090909091
APURIMAC,GRAU,CHUQUIBAMBILLA,,,0.007272727272727273
APURIMAC,GRAU,CURPAHUASI,,,0.0036363636363636364
APURIMAC,GRAU,MAMARA,,,0.0036363636363636364
APURIMAC,GRAU,MARISCAL GAMARRA,,,0.0036363636363636364
APURIMAC,GRAU,MICAELA BASTIDAS,,,0.0036363636363636364
APURIMAC,GRAU,SAN ANTONIO,,,0.0036363636363636364
AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,,,0.056762092793682134
AREQUIPA,AREQUIPA,AREQUIPA,,,0.10710760118460019
AREQUIPA,AREQUIPA,CAYMA,,,0.057749259624876606
AREQUIPA,AREQUIPA,CERRO COLORADO,,,0.09378084896347483
AREQUIPA,AREQUIPA,CHARACATO,,,0.007403751233958539
AREQUIPA,AREQUIPA,CHIGUATA,,,0.0014807502467917078
AREQUIPA,AREQUIPA,JACOBO HUNTER,,,0.044422507403751234
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,,,0.07156959526159921
AREQUIPA,AREQUIPA,LA JOYA,,,0.017275419545903257
AREQUIPA,AREQUIPA,MARIANO MELGAR,,,0.054294175715695954
AREQUIPA,AREQUIPA,MIRAFLORES,,,0.059230009871668314
AREQUIPA,AREQUIPA,MOLLEBAYA,,,0.0014807502467917078
AREQUIPA,AREQUIPA,PAUCARPATA,,,0.13079960513326752
AREQUIPA,AREQUIPA,POLOBAYA,,,0.0009871668311944718
AREQUIPA,AREQUIPA,QUEQUEÑA,,,0.0009871668311944718
AREQUIPA,AREQUIPA,SABANDIA,,,0.0024679170779861796
AREQUIPA,AREQUIPA,SACHACA,,,0.01579466929911155
AREQUIPA,AREQUIPA,SAN JUAN DE TARUCANI,,,0.0004935834155972359
AREQUIPA,AREQUIPA,SANTA ISABEL DE SIGUAS,,,0.0014807502467917078
AREQUIPA,AREQUIPA,SANTA RITA DE SIHUAS,,,0.0024679170779861796
AREQUIPA,AREQUIPA,SOCABAYA,,,0.06416584402764067
AREQUIPA,AREQUIPA,TIABAYA,,,0.009871668311944718
AREQUIPA,AREQUIPA,UCHUMAYO,,,0.007897334649555774
AREQUIPA,AREQUIPA,VITOR,,,0.0019743336623889436
AREQUIPA,AREQUIPA,YANAHUARA,,,0.022704837117472853
AREQUIPA,AREQUIPA,YARABAMBA,,,0.0009871668311944718
AREQUIPA,AREQUIPA,YURA,,,0.008884501480750246
AREQUIPA,CAMANA,CAMANA,,,0.01826258637709773
AREQUIPA,CAMANA,JOSE MARIA QUIMPER,,,0.0034550839091806516
AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL,,,0.0024679170779861796
AREQUIPA,CAMANA,MARISCAL CACERES,,,0.004935834155972359
AREQUIPA,CAMANA,NICOLAS DE PIEROLA,,,0.004442250740375123
AREQUIPA,CAMANA,OCOÂ´.Â¢A,,,0.0004935834155972359
AREQUIPA,CAMANA,OCOÑA,,,0.0019743336623889436
AREQUIPA,CAMANA,OCOÑ¢A,,,0.0004935834155972359
AREQUIPA,CAMANA,QUILCA,,,0.0004935834155972359
AREQUIPA,CAMANA,SAMUEL PASTOR,,,0.007897334649555774
AREQUIPA,CARAVELI,ACARI,,,0.0014807502467917078
AREQUIPA,CARAVELI,ATICO,,,0.0034550839091806516
AREQUIPA,CARAVELI,ATIQUIPA,,,0.0009871668311944718
AREQUIPA,CARAVELI,BELLA UNION,,,0.0009871668311944718
AREQUIPA,CARAVELI,CARAVELI,,,0.0004935834155972359
AREQUIPA,CARAVELI,CHALA,,,0.0034550839091806516
AREQUIPA,CARAVELI,CHAPARRA,,,0.0009871668311944718
AREQUIPA,CARAVELI,HUANUHUANU,,,0.0004935834155972359
AREQUIPA,CARAVELI,JAQUI,,,0.0009871668311944718
AREQUIPA,CARAVELI,LOMAS,,,0.0004935834155972359
AREQUIPA,CARAVELI,YAUCA,,,0.0009871668311944718
AREQUIPA,CASTILLA,ANDAGUA,,,0.0009871668311944718
AREQUIPA,CASTILLA,APLAO,,,0.003948667324777887
AREQUIPA,CASTILLA,CHACHAS,,,0.0004935834155972359
AREQUIPA,CASTILLA,CHILCAYMARCA,,,0.0004935834155972359
AREQUIPA,CASTILLA,HUANCARQUI,,,0.0014807502467917078
AREQUIPA,CASTILLA,PAMPACOLCA,,,0.0009871668311944718
AREQUIPA,CASTILLA,URACA,,,0.0034550839091806516
AREQUIPA,CAYLLOMA,ACHOMA,,,0.0009871668311944718
AREQUIPA,CAYLLOMA,CAYLLOMA,,,0.0029615004935834156
AREQUIPA,CAYLLOMA,CHIVAY,,,0.0019743336623889436
AREQUIPA,CAYLLOMA,COPORAQUE,,,0.0009871668311944718
AREQUIPA,CAYLLOMA,ICHUPAMPA,,,0.0004935834155972359
AREQUIPA,CAYLLOMA,LARI,,,0.0014807502467917078
AREQUIPA,CAYLLOMA,LLUTA,,,0.0019743336623889436
AREQUIPA,CAYLLOMA,MAJES,,,0.02912142152023692
AREQUIPA,CAYLLOMA,TAPAY,,,0.0009871668311944718
AREQUIPA,CONDESUYOS,ANDARAY,,,0.0009871668311944718
AREQUIPA,CONDESUYOS,CHUQUIBAMBA,,,0.0004935834155972359
AREQUIPA,CONDESUYOS,IRAY,,,0.0004935834155972359
AREQUIPA,CONDESUYOS,RIO GRANDE,,,0.0014807502467917078
AREQUIPA,CONDESUYOS,YANAQUIHUA,,,0.0019743336623889436
AREQUIPA,ISLAY,COCACHACRA,,,0.007403751233958539
AREQUIPA,ISLAY,DEAN VALDIVIA,,,0.0034550839091806516
AREQUIPA,ISLAY,ISLAY,,,0.0019743336623889436
AREQUIPA,ISLAY,MEJIA,,,0.0004935834155972359
AREQUIPA,ISLAY,MOLLENDO,,,0.018756169792694965
AREQUIPA,ISLAY,PUNTA DE BOMBON,,,0.0014807502467917078
AREQUIPA,LA UNION,COTAHUASI,,,0.0009871668311944718
AREQUIPA,LA UNION,HUAYNACOTAS,,,0.0009871668311944718
AREQUIPA,LA UNION,PAMPAMARCA,,,0.0004935834155972359
AREQUIPA,LA UNION,PUYCA,,,0.0004935834155972359
AREQUIPA,LA UNION,TOMEPAMPA,,,0.0004935834155972359
AYACUCHO,CANGALLO,CANGALLO,,,0.017857142857142856
AYACUCHO,CANGALLO,CHUSCHI,,,0.007936507936507936
AYACUCHO,CANGALLO,LOS MOROCHUCOS,,,0.00992063492063492
AYACUCHO,CANGALLO,MARIA PARADO DE BELLIDO,,,0.001984126984126984
AYACUCHO,CANGALLO,PARAS,,,0.005952380952380952
AYACUCHO,CANGALLO,TOTOS,,,0.001984126984126984
AYACUCHO,HUAMANGA,ACOCRO,,,0.005952380952380952
AYACUCHO,HUAMANGA,ACOS VINCHOS,,,0.001984126984126984
AYACUCHO,HUAMANGA,ANDRES AVELINO CACERES D.,,,0.015873015873015872
AYACUCHO,HUAMANGA,ANDRES AVELINO CACERES DORREGA,,,0.041666666666666664
AYACUCHO,HUAMANGA,ANDRES AVELINO CACERES DORREGARAY,,,0.007936507936507936
AYACUCHO,HUAMANGA,AYACUCHO,,,0.2876984126984127
AYACUCHO,HUAMANGA,CARMEN ALTO,,,0.013888888888888888
AYACUCHO,HUAMANGA,CARMEN ALTO 1/,,,0.017857142857142856
AYACUCHO,HUAMANGA,CHIARA,,,0.001984126984126984
AYACUCHO,HUAMANGA,JESUS NAZARENO,,,0.06547619047619048
AYACUCHO,HUAMANGA,PACAYCASA,,,0.00992063492063492
AYACUCHO,HUAMANGA,QUINUA,,,0.007936507936507936
AYACUCHO,HUAMANGA,SAN JOSE DE TICLLAS,,,0.007936507936507936
AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,,,0.08333333333333333
AYACUCHO,HUAMANGA,SOCOS,,,0.001984126984126984
AYACUCHO,HUAMANGA,TAMBILLO,,,0.001984126984126984
AYACUCHO,HUAMANGA,VINCHOS,,,0.001984126984126984
AYACUCHO,HUANCA SANCOS,SANCOS,,,0.003968253968253968
AYACUCHO,HUANTA,AYAHUANCO,,,0.001984126984126984
AYACUCHO,HUANTA,CANAYRE,,,0.001984126984126984
AYACUCHO,HUANTA,HUAMANGUILLA,,,0.001984126984126984
AYACUCHO,HUANTA,HUANTA,,,0.07142857142857142
AYACUCHO,HUANTA,IGUAIN,,,0.003968253968253968
AYACUCHO,HUANTA,LLOCHEGUA,,,0.00992063492063492
AYACUCHO,HUANTA,LURICOCHA,,,0.007936507936507936
AYACUCHO,HUANTA,PUCACOLPA,,,0.001984126984126984
AYACUCHO,HUANTA,SANTILLANA,,,0.001984126984126984
AYACUCHO,HUANTA,SIVIA,,,0.001984126984126984
AYACUCHO,HUANTA,UCHURACCAY,,,0.001984126984126984
AYACUCHO,LA MAR,ANCO,,,0.005952380952380952
AYACUCHO,LA MAR,AYNA,,,0.017857142857142856
AYACUCHO,LA MAR,SAMUGARI,,,0.005952380952380952
AYACUCHO,LA MAR,SAN MIGUEL,,,0.027777777777777776
AYACUCHO,LA MAR,SANTA ROSA,,,0.00992063492063492
AYACUCHO,LA MAR,TAMBO,,,0.00992063492063492
AYACUCHO,LUCANAS,AUCARA,,,0.007936507936507936
AYACUCHO,LUCANAS,CABANA,,,0.001984126984126984
AYACUCHO,LUCANAS,CHAVIÑA,,,0.003968253968253968
AYACUCHO,LUCANAS,CHIPAO,,,0.003968253968253968
AYACUCHO,LUCANAS,HUAC-HUAS,,,0.005952380952380952
AYACUCHO,LUCANAS,LARAMATE,,,0.001984126984126984
AYACUCHO,LUCANAS,LLAUTA,,,0.007936507936507936
AYACUCHO,LUCANAS,LUCANAS,,,0.001984126984126984
AYACUCHO,LUCANAS,OTOCA,,,0.001984126984126984
AYACUCHO,LUCANAS,PUQUIO,,,0.041666666666666664
AYACUCHO,LUCANAS,SAN CRISTOBAL,,,0.003968253968253968
AYACUCHO,LUCANAS,SAN JUAN,,,0.001984126984126984
AYACUCHO,LUCANAS,SAN PEDRO,,,0.001984126984126984
AYACUCHO,LUCANAS,SANCOS,,,0.005952380952380952
AYACUCHO,LUCANAS,SANTA ANA DE HUAYCAHUACHO,,,0.001984126984126984
AYACUCHO,LUCANAS,SANTA LUCIA,,,0.001984126984126984
AYACUCHO,PARINACOCHAS,CHUMPI,,,0.001984126984126984
AYACUCHO,PARINACOCHAS,CORACORA,,,0.013888888888888888
AYACUCHO,PARINACOCHAS,CORONEL CASTAÑEDA,,,0.001984126984126984
AYACUCHO,PARINACOCHAS,PACAPAUSA,,,0.001984126984126984
AYACUCHO,PARINACOCHAS,PULLO,,,0.001984126984126984
AYACUCHO,PARINACOCHAS,SAN FRANCISCO DE RAVACAYCO,,,0.003968253968253968
AYACUCHO,PAUCAR DEL SARA SARA,COLTA,,,0.003968253968253968
AYACUCHO,PAUCAR DEL SARA SARA,MARCABAMBA,,,0.003968253968253968
AYACUCHO,PAUCAR DEL SARA SARA,PAUSA,,,0.003968253968253968
AYACUCHO,PAUCAR DEL SARA SARA,SAN JOSE DE USHUA,,,0.001984126984126984
AYACUCHO,SUCRE,CHILCAYOC,,,0.001984126984126984
AYACUCHO,SUCRE,HUACAÑA,,,0.001984126984126984
AYACUCHO,SUCRE,MORCOLLA,,,0.003968253968253968
AYACUCHO,SUCRE,SAN SALVADOR DE QUIJE,,,0.001984126984126984
AYACUCHO,SUCRE,SANTIAGO DE PAUCARAY,,,0.001984126984126984
AYACUCHO,VICTOR FAJARDO,ALCAMENCA,,,0.003968253968253968
AYACUCHO,VICTOR FAJARDO,ASQUIPATA,,,0.001984126984126984
AYACUCHO,VICTOR FAJARDO,CANARIA,,,0.003968253968253968
AYACUCHO,VICTOR FAJARDO,CAYARA,,,0.001984126984126984
AYACUCHO,VICTOR FAJARDO,COLCA,,,0.003968253968253968
AYACUCHO,VICTOR FAJARDO,HUANCAPI,,,0.003968253968253968
AYACUCHO,VICTOR FAJARDO,HUANCARAYLLA,,,0.001984126984126984
AYACUCHO,VICTOR FAJARDO,VILCANCHOS,,,0.001984126984126984
AYACUCHO,VILCAS HUAMAN,CARHUANCA,,,0.001984126984126984
AYACUCHO,VILCAS HUAMAN,HUAMBALPA,,,0.001984126984126984
AYACUCHO,VILCAS HUAMAN,INDEPENDENCIA,,,0.001984126984126984
AYACUCHO,VILCAS HUAMAN,VILCAS HUAM-N,,,0.005952380952380952
AYACUCHO,VILCAS HUAMAN,VILCAS HUAMAN,,,0.003968253968253968
AYACUCHO,VILCAS HUAMAN,VISCHONGO,,,0.001984126984126984
CAJAMARCA,CAJABAMBA,CACHACHI,,,0.006242197253433208
CAJAMARCA,CAJABAMBA,CAJABAMBA,,,0.03245942571785269
CAJAMARCA,CAJABAMBA,CONDEBAMBA,,,0.0012484394506866417
CAJAMARCA,CAJABAMBA,SITACOCHA,,,0.0012484394506866417
CAJAMARCA,CAJAMARCA,ASUNCION,,,0.0012484394506866417
CAJAMARCA,CAJAMARCA,CAJAMARCA,,,0.2696629213483146
CAJAMARCA,CAJAMARCA,CHETILLA,,,0.0024968789013732834
CAJAMARCA,CAJAMARCA,ENCAÂ´.Â¢ADA,,,0.0012484394506866417
